"company_name","industry","total_reviews","company_overall_rating","company_work_life_balance","company_salary_benefits","company_job_security","company_company_culture","company_skill_development","company_work_satisfaction","company_promotions_appraisal","review_title","overall_rating","review_date","designation","employment_type","employee_status","work_location","likes","dislikes","additional_comments","sub_work_life_balance","sub_salary_benefits","sub_job_security","sub_company_culture","sub_skill_development","sub_work_satisfaction","sub_promotions_appraisal","source_page","source_url"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations, Maintenance & Support","5.0","10/12/2024","Technical Engineer","Permanent","Current Employee","Saharanpur","Work culture","Nothing to dislike","Rotational Shift ( Flexible Timings ) , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","5.0","27","https://www.ambitionbox.com/reviews/itc-reviews?page=27"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Retail & B2C Sales","5.0","01/11/2024","Brand Manager","Permanent","Current Employee","Bengaluru","Great company for learning and apply your concepts","HR not being transparent","Monday to Friday ( Flexible Timings ) ,","5.0","4.0","5.0","4.0","5.0","5.0","5.0","27","https://www.ambitionbox.com/reviews/itc-reviews?page=27"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Hardware","5.0","14/01/2025","Electrical Engineer","Permanent","Current Employee","Haridwar","Best company","My favourite company","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","5.0","5.0","5.0","5.0","5.0","5.0","5.0","27","https://www.ambitionbox.com/reviews/itc-reviews?page=27"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Finance","4.0","14/01/2025","Finance Executive","Permanent","Current Employee","Kolkata","Good.","Everything is going good for employee.","Monday to Friday ( Flexible Timings ) , This is a desk job.","5.0","3.0","4.0","4.0","3.0","4.0","3.0","27","https://www.ambitionbox.com/reviews/itc-reviews?page=27"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production","2.0","19/10/2024","Production Associate","Permanent","Current Employee","Pune","Skill Development.. Learning","Company Culture not ok..","Monday to Saturday ( Strict Timings ) , This job involves International Travel .","2.0","1.0","3.0","1.0","5.0","3.0","2.0","27","https://www.ambitionbox.com/reviews/itc-reviews?page=27"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Social & Public Service","3.0","14/12/2024","Community Mobilization Officer","Permanent","Current Employee","Munger","Very good sir","Very Not satisfied","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","2.0","2.0","1.0","1.0","2.0","3.0","1.0","27","https://www.ambitionbox.com/reviews/itc-reviews?page=27"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Marketing","4.0","11/11/2024","Associate Sales Consultant","Permanent","Current Employee","Gurugram","The must company from itc","Hav to much b natural products is very nice","Monday to Friday ( Strict Timings ) , This job involves Travel Within City .","5.0","4.0","4.0","5.0","4.0","4.0","4.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Facility Management","3.0","23/12/2024","Chief Engineer","Permanent","Current Employee","Gurugram","ITC Limited has very robust processes and standards which act as guard rails for the organization","","","1.0","2.0","5.0","2.0","3.0","2.0","3.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Data Science & Machine Learning","5.0","19/01/2025","ITI Fitter","Permanent","Current Employee","Kolkata","safety is so good","worker attitude is so bad","Monday to Saturday ( Flexible Timings ) ,","5.0","5.0","5.0","5.0","5.0","5.0","5.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Finance","3.0","14/01/2025","Financial Associate","Permanent","Current Employee","Munger","medical benefits","Work life balance","Monday to Saturday , This is a desk job.","1.0","4.0","5.0","2.0","4.0","5.0","4.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production","4.0","23/10/2024","Senior Manufacturing Executive","Permanent","Current Employee","Chennai","Work Culture is very good","Work Assignment by manager","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","4.0","4.0","4.0","4.0","4.0","2.0","2.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Retail & B2C Sales","5.0","29/05/2025","Sales Officer","Permanent","Current Employee","Bardhaman","","","","4.0","5.0","5.0","5.0","5.0","5.0","4.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations, Maintenance & Support","4.0","07/10/2024","Assistant Manager","Permanent","Current Employee","Bhadrachalam","Work life balance ..Itc bhadrachalam","Growth...like government..","Monday to Saturday ( Strict Timings ) , This is a desk job.","5.0","3.0","5.0","5.0","5.0","5.0","4.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Sales Support & Operations","1.0","17/04/2025","Area Sales Executive","Permanent","Current Employee","Rudrapur","","","","2.0","3.0","3.0","2.0","3.0","2.0","2.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Quality Assurance and Testing","5.0","17/04/2025","Quality Manager","Permanent","Current Employee","Chennai","","","","5.0","4.0","5.0","4.0","4.0","5.0","4.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production & Manufacturing - Other","2.0","21/09/2025","Manufacturing Executive","Permanent","Current Employee","Kapurthala","Salary","Work life balance , promotion, long shifts , no overtime , toxic managers . Less leaves .","Monday to Saturday ( Flexible Timings ) ,","1.0","3.0","3.0","1.0","3.0","1.0","2.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Retail & B2C Sales","4.0","15/04/2025","Area Sales Executive","Permanent","Current Employee","Chandigarh","","","","5.0","3.0","4.0","3.0","5.0","3.0","2.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Beauty & Personal Care","2.0","11/08/2024","Brand Manager","Permanent","Current Employee","Kolkata","Perks that's all","No vision for the personal care division. 
Very back-minded and does not understand marketing. 
The organisation is all about politics.
HRs don't respond to internal issues in the team.","3 days/week from office , Monday to Friday ( Flexible Timings ) ,","4.0","3.0","2.0","1.0","1.0","1.0","1.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","SCM & Logistics","4.0","11/10/2024","Dispatch Executive","Permanent","Current Employee","Haridwar","Good working environment, Great learlings","No PD, same profile","2 days/week from office , Monday to Saturday ( Flexible Timings ) , This job involves Travel Within Country .","3.0","5.0","5.0","5.0","4.0","3.0","5.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","HR Operations","4.0","14/05/2025","HR Officer","Permanent","Current Employee","Hyderabad","","","","4.0","4.0","5.0","5.0","5.0","4.0","2.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Compensation & Benefits","4.0","14/04/2025","Time Office Incharge","Permanent","Current Employee","Pune","","","","4.0","4.0","4.0","5.0","5.0","5.0","3.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Enterprise & B2B Sales","4.0","14/04/2025","Salesman","Permanent","Current Employee","Kolkata","","","","4.0","5.0","4.0","5.0","3.0","4.0","3.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","F&B Service","5.0","14/05/2025","Assistant Cook","Permanent","Current Employee","Mumbai","","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","HR Operations","3.0","14/04/2025","Time Officer","Permanent","Current Employee","Pune","","","","4.0","3.0","4.0","5.0","3.0","4.0","2.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production & Manufacturing","5.0","15/01/2025","Executive Quality Assurance","Permanent","Current Employee","Shamli","Excellent working environment.","Some challange in holiday.","Monday to Friday , This job involves Travel Within City .","5.0","5.0","5.0","5.0","5.0","5.0","5.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Marketing","5.0","07/12/2024","Brand Manager","Permanent","Current Employee","Kolkata","Amazing Company to work with.","Nothing","Monday to Friday ( Strict Timings ) , This job involves Travel Within Country .","4.0","4.0","5.0","5.0","5.0","5.0","5.0","28","https://www.ambitionbox.com/reviews/itc-reviews?page=28"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations, Maintenance & Support","4.0","19/06/2024","Executive Packaging","Permanent","Current Employee","Pune","Good work life balance. Learning is good.
Work load is manageable.","Lack of authority for decision making at middle management. 
No. Of departments are more, so sometimes multiple opinions delays work.","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within Country .","4.0","4.0","5.0","4.0","4.0","3.0","3.0","29","https://www.ambitionbox.com/reviews/itc-reviews?page=29"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Stores & Material Management","4.0","19/02/2025","Senior Materials Executive","Permanent","Current Employee","Kolkata","Medical Benefits .","","","4.0","4.0","5.0","4.0","4.0","3.0","4.0","29","https://www.ambitionbox.com/reviews/itc-reviews?page=29"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Engineering","5.0","27/11/2024","Mechanical Maintenance Team Lead","Permanent","Current Employee","Kolkata","Work culture & facilities.","NA","Monday to Saturday ( Flexible Timings ) , This is a desk job.","4.0","4.0","4.0","4.0","4.0","4.0","3.0","29","https://www.ambitionbox.com/reviews/itc-reviews?page=29"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Beauty & Personal Care","4.0","21/06/2025","Sales Officer","Permanent","Current Employee","Mangaluru","Company paying well, job security, skill development","Numbers pressure","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","3.0","5.0","4.0","4.0","5.0","5.0","4.0","29","https://www.ambitionbox.com/reviews/itc-reviews?page=29"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production","3.0","11/04/2025","Production Associate","Permanent","Current Employee","Kolkata","","","","4.0","2.0","5.0","4.0","4.0","4.0","4.0","29","https://www.ambitionbox.com/reviews/itc-reviews?page=29"
